EstablishmentDetail - FHRSID,EstablishmentDetail - RatingKey,EstablishmentDetail - SchemeType,EstablishmentDetail - RatingValue,BusinessName,EstablishmentDetail - BusinessType,EstablishmentDetail - BusinessTypeID,EstablishmentDetail - NewRatingPending,EstablishmentDetail - LocalAuthorityCode,EstablishmentDetail - LocalAuthorityName,EstablishmentDetail - LocalAuthorityWebSite,EstablishmentDetail - LocalAuthorityBusinessID,EstablishmentDetail - LocalAuthorityEmailAddress,EstablishmentDetail - RatingDate,EstablishmentDetail - RatingDate - xsi:nil,EstablishmentDetail - AddressLine1,EstablishmentDetail - AddressLine2,EstablishmentDetail - AddressLine3,EstablishmentDetail - PostCode,EstablishmentDetail - Geocode - Latitude,EstablishmentDetail - Geocode - Longitude,EstablishmentDetail - Scores - Hygiene,EstablishmentDetail - Scores - Structural,EstablishmentDetail - Scores - ConfidenceInManagement,EstablishmentDetail - AddressLine4
526529,fhrs_awaitinginspection_en-GB,FHRS,AwaitingInspection,The Old Manse B & B,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000034447,foodsafety@baberghmidsuffolk.gov.uk,,true,The Old Manse,Chapel Road,Cockfield,IP30 0HE,52.16433500000000,0.79766700000000,,,,BURY ST EDMUNDS
526540,fhrs_5_en-GB,FHRS,5,The Old Rectory Country House,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000035848,foodsafety@baberghmidsuffolk.gov.uk,2014-06-03,,The Old Rectory,Rectory Road,Great Waldingfield,CO10 0TL,52.05910200000000,0.78764100000000,0,0,0,SUDBURY
526279,fhrs_exempt_en-GB,FHRS,Exempt,The Old School Community Centre,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000012554,foodsafety@baberghmidsuffolk.gov.uk,2011-08-22,,The Green,Long Melford,SUDBURY,CO10 9DX,52.08330600000000,0.72052700000000,,,,Suffolk
831630,fhrs_5_en-GB,FHRS,5,The Olive Tree,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173082,foodsafety@baberghmidsuffolk.gov.uk,2017-01-06,,Waterloo House,Hall Street,Long Melford,CO10 9JL,52.07869000000000,0.71791100000000,5,0,5,SUDBURY
1031111,fhrs_4_en-GB,FHRS,4,The Peacock Inn,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000178517,foodsafety@baberghmidsuffolk.gov.uk,2018-02-01,,37 The Street,Chelsworth,IPSWICH,IP7 7HU,52.09576200000000,0.88972900000000,0,10,5,Suffolk
982303,fhrs_3_en-GB,FHRS,3,The Pitstop,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176372,foodsafety@baberghmidsuffolk.gov.uk,2017-06-13,,Street Record,Ipswich Road,Stratford St Mary,,,,10,10,10,COLCHESTER
892189,fhrs_5_en-GB,FHRS,5,The Planted Pantry,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173588,foodsafety@baberghmidsuffolk.gov.uk,2018-03-20,,,,,,,,0,0,0,
586673,fhrs_5_en-GB,FHRS,5,The Ram,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167808,foodsafety@baberghmidsuffolk.gov.uk,2017-07-14,,Market Place,Hadleigh,IPSWICH,IP7 5DL,52.04284100000000,0.95402900000000,5,0,5,Suffolk
909600,fhrs_5_en-GB,FHRS,5,The Red Lion,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173863,foodsafety@baberghmidsuffolk.gov.uk,2016-08-08,,High Street,Bildeston,IPSWICH,IP7 7EX,52.10402100000000,0.90967200000000,0,0,0,Suffolk
846850,fhrs_5_en-GB,FHRS,5,The Riverside,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000173386,foodsafety@baberghmidsuffolk.gov.uk,2017-04-12,,Woolverstone Marina,Cat House Lane,Woolverstone,,,,5,5,5,IPSWICH
527017,fhrs_4_en-GB,FHRS,4,The Rose Inn,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000166133,foodsafety@baberghmidsuffolk.gov.uk,2016-06-10,,The Street,Shotley,IPSWICH,IP9 1NL,51.96917700000000,1.25138300000000,0,10,5,Suffolk
719096,fhrs_5_en-GB,FHRS,5,The Royal Bengal,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170074,foodsafety@baberghmidsuffolk.gov.uk,2017-12-08,,51 High Street,Hadleigh,IPSWICH,IP7 5AB,52.04331100000000,0.95395800000000,5,5,5,Suffolk
526721,fhrs_5_en-GB,FHRS,5,The Royal British Legion,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000054639,foodsafety@baberghmidsuffolk.gov.uk,2011-08-23,,Cordell Road,Long Melford,SUDBURY,CO10 9EB,52.07699100000000,0.71865500000000,0,0,0,Suffolk
526629,fhrs_5_en-GB,FHRS,5,The Royal British Legion,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000047987,foodsafety@baberghmidsuffolk.gov.uk,2016-09-16,,George Street,Hadleigh,IPSWICH,IP7 5BB,52.04384300000000,0.95498400000000,0,0,5,Suffolk
982301,fhrs_3_en-GB,FHRS,3,The Royal Oak,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176360,foodsafety@baberghmidsuffolk.gov.uk,2017-06-13,,Royal Oak,East End Lane,East Bergholt,CO7 6XA,51.97531127929690,1.05611002445221,10,10,10,COLCHESTER
526588,fhrs_4_en-GB,FHRS,4,The Ryes School,Hospitals/Childcare/Caring Premises,5,False,297,Babergh,http://www.babergh.gov.uk/,PI/000039064,foodsafety@baberghmidsuffolk.gov.uk,2012-11-29,,Pump Farm,Bures Road,Assington,CO10 5NA,52.00120000000000,0.81348700000000,0,5,10,SUDBURY
526308,fhrs_5_en-GB,FHRS,5,The Salvation Army,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015892,foodsafety@baberghmidsuffolk.gov.uk,2013-03-04,,The Salvation Army Cottage,The Common,Lavenham,CO10 9RL,52.10741400000000,0.80048400000000,0,0,0,SUDBURY
809728,fhrs_5_en-GB,FHRS,5,The Saracens Head,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000172004,foodsafety@baberghmidsuffolk.gov.uk,2017-07-26,,Sudbury Road,Newton,SUDBURY,CO10 0QJ,52.03326400000000,0.79027500000000,0,5,5,Suffolk
526374,fhrs_5_en-GB,FHRS,5,The Secret Garden,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016518,foodsafety@baberghmidsuffolk.gov.uk,2016-06-20,,21 Friars Street,SUDBURY,Suffolk,CO10 2AA,52.03735200000000,0.72908000000000,0,5,5,
926212,fhrs_5_en-GB,FHRS,5,The Secret Garden,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000101444,foodsafety@baberghmidsuffolk.gov.uk,2017-01-06,,Buzzards Hall,17 Friars Street,SUDBURY,CO10 2AA,52.03735100000000,0.72908000000000,0,5,5,Suffolk
771851,fhrs_5_en-GB,FHRS,5,The Six Bells,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171270,foodsafety@baberghmidsuffolk.gov.uk,2016-11-11,,The Street,Preston St Mary,SUDBURY,CO10 9NG,52.11791800000000,0.83805900000000,0,5,5,Suffolk
989361,fhrs_5_en-GB,FHRS,5,The Strawberry Teapot,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176376,foodsafety@baberghmidsuffolk.gov.uk,2017-07-19,,5 Friars Street,SUDBURY,Suffolk,CO10 2AA,52.03735200000000,0.72908000000000,0,0,0,
850064,fhrs_5_en-GB,FHRS,5,The Suffolk Spice Co,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000054104,foodsafety@baberghmidsuffolk.gov.uk,2016-02-24,,2 Priory Cottages,The Street,Preston St Mary,CO10 9NF,52.11915400000000,0.83639800000000,0,0,5,SUDBURY
972176,fhrs_5_en-GB,FHRS,5,The Sunshine Store,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176187,foodsafety@baberghmidsuffolk.gov.uk,2017-04-28,,The Pinmill Studio,Pin Mill Road,Chelmondiston,IP9 1JN,51.99585800000000,1.21221400000000,0,0,0,IPSWICH
526989,fhrs_2_en-GB,FHRS,2,The Swan,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000111146,foodsafety@baberghmidsuffolk.gov.uk,2017-08-25,,The Street,Lawshall,BURY ST EDMUNDS,IP29 4QA,52.15508400000000,0.72614600000000,15,15,10,Suffolk
526960,fhrs_5_en-GB,FHRS,5,The Swan and Duck Deli,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110763,foodsafety@baberghmidsuffolk.gov.uk,2017-06-02,,The Swan,Hall Street,Long Melford,CO10 9JQ,52.07946400000000,0.71865800000000,0,0,5,SUDBURY
963039,fhrs_5_en-GB,FHRS,5,The Tudor Barn,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176006,foodsafety@baberghmidsuffolk.gov.uk,2017-04-07,,Belstead Hall,Bucks Horns Lane,Belstead,,,,0,0,0,IPSWICH
627800,fhrs_4_en-GB,FHRS,4,The Weavers Tap,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168356,foodsafety@baberghmidsuffolk.gov.uk,2017-06-02,,Weavers Tap,East Street,SUDBURY,CO10 2HX,52.03984832763670,0.73225098848343,5,10,0,Suffolk
972175,fhrs_4_en-GB,FHRS,4,The White Hart Inn,Hotel/bed & breakfast/guest house,7842,False,297,Babergh,http://www.babergh.gov.uk/,PI/000176090,foodsafety@baberghmidsuffolk.gov.uk,2017-07-10,,White Hart,Broad Street,Boxford,CO10 5DX,52.02875200000000,0.85987500000000,,,,SUDBURY
527023,fhrs_5_en-GB,FHRS,5,The White Horse,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000166419,foodsafety@baberghmidsuffolk.gov.uk,2016-11-21,,Lavenham Road,"The Heath, Great Waldingfield",SUDBURY,CO10 0SE,52.05986400000000,0.77782500000000,0,0,5,Suffolk
526931,fhrs_5_en-GB,FHRS,5,The White Horse,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110317,foodsafety@baberghmidsuffolk.gov.uk,2015-07-15,,London Road,Capel St Mary,IPSWICH,IP9 2JR,52.00155000000000,1.05523100000000,0,0,0,Suffolk
931144,fhrs_1_en-GB,FHRS,1,The White Horse Inn,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000174864,foodsafety@baberghmidsuffolk.gov.uk,2018-02-27,,White Horse,White Horse Hill,Tattingstone,IP9 2NU,52.00153400000000,1.11076200000000,15,10,20,IPSWICH
1021341,fhrs_5_en-GB,FHRS,5,The White Horse Inn,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000177360,foodsafety@baberghmidsuffolk.gov.uk,2017-12-14,,White Horse Inn,Mill Green,Edwardstone,CO10 5PX,52.04806600000000,0.84448100000000,0,0,0,SUDBURY
726841,fhrs_2_en-GB,FHRS,2,The Wild Man Sproughton Ltd,Pub/bar/nightclub,7843,True,297,Babergh,http://www.babergh.gov.uk/,PI/000170419,foodsafety@baberghmidsuffolk.gov.uk,2016-11-15,,Wild Man Inn,Bramford Road,Sproughton,IP8 3DA,52.06254000000000,1.09472100000000,10,15,10,IPSWICH
809730,fhrs_4_en-GB,FHRS,4,Thomas Gainsborough School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000172131,foodsafety@baberghmidsuffolk.gov.uk,2017-10-10,,Wells Hall Road,Great Cornard,SUDBURY,CO10 0NH,52.02570800000000,0.75523900000000,5,5,10,Suffolk
526124,fhrs_5_en-GB,FHRS,5,Thompson & Morgan Canteen,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000000255,foodsafety@baberghmidsuffolk.gov.uk,2016-09-20,,Thompson And Morgan (Uk) Ltd,Poplar Lane,Sproughton,IP8 3BU,52.04576110839840,1.09695899486542,0,0,5,IPSWICH
526342,fhrs_exempt_en-GB,FHRS,Exempt,Thorpe Morieux Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016020,foodsafety@baberghmidsuffolk.gov.uk,2011-05-17,,Bury Road,Thorpe Morieux,BURY ST EDMUNDS,IP30 0NR,52.14778200000000,0.83631800000000,,,,Suffolk
526561,fhrs_5_en-GB,FHRS,5,Three Horseshoes,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000037809,foodsafety@baberghmidsuffolk.gov.uk,2016-11-02,,Church Square,Bures St Mary,BURES,CO8 5BS,51.97187300000000,0.77561000000000,5,0,5,Suffolk
733147,fhrs_5_en-GB,FHRS,5,Tiffins Tea Emporium,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170423,foodsafety@baberghmidsuffolk.gov.uk,2016-12-13,,Drury House,Hall Street,Long Melford,CO10 9JT,52.07575300000000,0.71621500000000,,,,SUDBURY
526133,fhrs_exempt_en-GB,FHRS,Exempt,Timothy Hamstead,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000001278,foodsafety@baberghmidsuffolk.gov.uk,2011-03-10,,,,,,,,,,,
526335,fhrs_exempt_en-GB,FHRS,Exempt,Tithe Barn,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016009,foodsafety@baberghmidsuffolk.gov.uk,2013-01-17,,Sproughton Hall Farm,Lower Street,Sproughton,IP8 3AA,52.06286900000000,1.09655300000000,,,,IPSWICH
713400,fhrs_5_en-GB,FHRS,5,Tito's Ristorante,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170090,foodsafety@baberghmidsuffolk.gov.uk,2016-12-02,,23-25 High Street,Hadleigh,IPSWICH,IP7 5AG,52.04214700000000,0.95482900000000,0,0,5,Suffolk
540304,fhrs_exempt_en-GB,FHRS,Exempt,TMB (Thingmebobs),Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000167985,foodsafety@baberghmidsuffolk.gov.uk,2016-04-19,,19 Borehamgate Shopping Precinct,King Street,SUDBURY,CO10 2EG,52.03816600000000,0.73236700000000,,,,Suffolk
526623,fhrs_exempt_en-GB,FHRS,Exempt,Toys R Us,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000044158,foodsafety@baberghmidsuffolk.gov.uk,2010-04-15,,Copdock Interchange,Pinewood,IPSWICH,IP8 3TT,52.04116000000000,1.09989300000000,,,,Suffolk
526912,fhrs_exempt_en-GB,FHRS,Exempt,Travelodge,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000110222,foodsafety@baberghmidsuffolk.gov.uk,2012-11-06,,Travel Lodge,Services Area A12 Southbound,London Road,IP9 2JT,51.99658700000000,1.04265400000000,,,,Bentley
526484,fhrs_5_en-GB,FHRS,5,Trucketts Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000024808,foodsafety@baberghmidsuffolk.gov.uk,2013-06-05,,,,,,,,0,0,0,
798381,fhrs_5_en-GB,FHRS,5,True Origins,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000055079,foodsafety@baberghmidsuffolk.gov.uk,2015-08-25,,,,,,,,0,0,0,
942243,fhrs_5_en-GB,FHRS,5,Tuck Truck,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000175731,foodsafety@baberghmidsuffolk.gov.uk,2017-01-13,,,,,,,,0,0,5,
526503,fhrs_4_en-GB,FHRS,4,Tudor CEVC Primary School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000026165,foodsafety@baberghmidsuffolk.gov.uk,2016-10-21,,Tudor CEVCP School,Tudor Road,SUDBURY,CO10 1NP,52.04633000000000,0.73241300000000,5,0,10,Suffolk
526869,fhrs_4_en-GB,FHRS,4,Tudor Chip Shop,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000107074,foodsafety@baberghmidsuffolk.gov.uk,2017-03-02,,65 High Street,Hadleigh,IPSWICH,IP7 5DY,52.04413500000000,0.95335600000000,5,5,10,Suffolk
744981,fhrs_5_en-GB,FHRS,5,Tudor Shop,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000170660,foodsafety@baberghmidsuffolk.gov.uk,2018-03-07,,26 Manor Road,SUDBURY,Suffolk,CO10 1PB,52.04748800000000,0.72981500000000,5,0,0,
894071,fhrs_5_en-GB,FHRS,5,Turners Fishmongers Ltd,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000013588,foodsafety@baberghmidsuffolk.gov.uk,2016-06-27,,Unit 5,The Cloisters,Church Field Road,CO10 2YR,52.04621600000000,0.75276700000000,0,0,5,"Chilton Industrial Estate, Chilton"
684109,fhrs_5_en-GB,FHRS,5,Twen Tea One,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000169580,foodsafety@baberghmidsuffolk.gov.uk,2017-05-26,,21 North Street,SUDBURY,Suffolk,CO10 1RB,52.04014200000000,0.73051900000000,5,5,5,
526217,fhrs_4_en-GB,FHRS,4,UK Best Kebabs,Takeaway/sandwich shop,7844,False,297,Babergh,http://www.babergh.gov.uk/,PI/000006875,foodsafety@baberghmidsuffolk.gov.uk,2017-01-19,,13 Gaol Lane,SUDBURY,Suffolk,CO10 1JL,52.03930600000000,0.73011800000000,10,0,5,
526221,fhrs_3_en-GB,FHRS,3,Underwoods Sudbury and Spar Shop,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000006956,foodsafety@baberghmidsuffolk.gov.uk,2017-04-10,,Vauxhall Garage Esso Filling station,Cornard Road,SUDBURY,CO10 2XA,52.03743000000000,0.73424700000000,10,5,10,Suffolk
526358,fhrs_5_en-GB,FHRS,5,United Services Club,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016399,foodsafety@baberghmidsuffolk.gov.uk,2011-08-23,,White Horse Road,East Bergholt,COLCHESTER,CO7 6TU,51.96825000000000,1.03038100000000,0,0,0,Essex
526646,fhrs_exempt_en-GB,FHRS,Exempt,V C News,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000048817,foodsafety@baberghmidsuffolk.gov.uk,2009-11-12,,35 High Street,Hadleigh,IPSWICH,IP7 5AF,52.04282400000000,0.95436300000000,,,,Suffolk
1040304,fhrs_5_en-GB,FHRS,5,Vale Garage,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000054296,foodsafety@baberghmidsuffolk.gov.uk,2018-03-09,,Upper Street,Stratford St Mary,COLCHESTER,CO7 6LW,51.97039000000000,0.97932800000000,0,5,5,Essex
809725,fhrs_5_en-GB,FHRS,5,Vertas,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171985,foodsafety@baberghmidsuffolk.gov.uk,2017-09-28,,Suffolk One,Scrivener Drive,Pinewood,IP8 3SU,52.04365400000000,1.10557900000000,0,0,0,IPSWICH
815479,fhrs_5_en-GB,FHRS,5,Vertas Group Ltd @The Bridge Primary,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000172656,foodsafety@baberghmidsuffolk.gov.uk,2017-11-02,,The Bridge Primary School,Sprites Lane,Pinewood,IP8 3ND,52.04010300000000,1.10620800000000,0,0,5,IPSWICH
638509,fhrs_exempt_en-GB,FHRS,Exempt,Vicky's Cakes,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000038707,foodsafety@baberghmidsuffolk.gov.uk,2014-02-20,,,,,,,,,,,
526334,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016007,foodsafety@baberghmidsuffolk.gov.uk,2012-02-06,,Bildeston Road,Semer,IPSWICH,IP7 6JG,52.07492100000000,0.92485500000000,,,,Suffolk
526333,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000016006,foodsafety@baberghmidsuffolk.gov.uk,2010-08-13,,Hadleigh Road,Raydon,IPSWICH,IP9 5LN,,,,,,Suffolk
526329,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015998,foodsafety@baberghmidsuffolk.gov.uk,2010-04-27,,Harrow Green,Lawshall,BURY ST EDMUNDS,IP29 4PE,52.16002400000000,0.71122600000000,,,,Suffolk
526817,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000101395,foodsafety@baberghmidsuffolk.gov.uk,2011-08-17,,Main Road,Chelmondiston,IPSWICH,IP9 1DX,51.98918700000000,1.20687100000000,,,,Suffolk
526678,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000050855,foodsafety@baberghmidsuffolk.gov.uk,2011-10-25,,Rectory Road,Whatfield,IPSWICH,IP7 6QU,52.07753100000000,0.94785400000000,,,,Suffolk
526322,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015989,foodsafety@baberghmidsuffolk.gov.uk,2011-05-06,,School Green,Edwardstone,SUDBURY,CO10 5PJ,52.05071700000000,0.83410300000000,,,,Suffolk
526851,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000105435,foodsafety@baberghmidsuffolk.gov.uk,2011-09-15,,Spout Lane,Little Cornard,SUDBURY,CO10 0NX,52.00110200000000,0.76485900000000,,,,Suffolk
526326,fhrs_5_en-GB,FHRS,5,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015994,foodsafety@baberghmidsuffolk.gov.uk,2018-02-21,,The Causeway,Hitcham,IPSWICH,IP7 7NE,52.12933100000000,0.90229100000000,0,0,0,Suffolk
526303,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015516,foodsafety@baberghmidsuffolk.gov.uk,2012-01-11,,The Green,Newton,SUDBURY,CO10 0QS,52.03067000000000,0.79575700000000,,,,Suffolk
526319,fhrs_exempt_en-GB,FHRS,Exempt,Village Hall,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000015983,foodsafety@baberghmidsuffolk.gov.uk,2012-07-09,,The Street,Brettenham,IPSWICH,IP7 7QP,52.14663100000000,0.86752800000000,,,,Suffolk
759008,fhrs_5_en-GB,FHRS,5,Village Stores,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171102,foodsafety@baberghmidsuffolk.gov.uk,2017-04-21,,2 Swan Street,Boxford,SUDBURY,CO10 5NZ,52.02934900000000,0.85756600000000,5,0,5,Suffolk
526699,fhrs_exempt_en-GB,FHRS,Exempt,Vintage Rose Cupcakes,Manufacturers/packers,7839,False,297,Babergh,http://www.babergh.gov.uk/,PI/000052537,foodsafety@baberghmidsuffolk.gov.uk,2012-11-21,,11 Wilson Road,Hadleigh,IPSWICH,IP7 5RU,52.04012600000000,0.96187100000000,,,,Suffolk
526804,fhrs_5_en-GB,FHRS,5,Vitalina's Ice Cream,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000100746,foodsafety@baberghmidsuffolk.gov.uk,2013-10-16,,Unit 23B,Fysh House Farm,Cuckoo Hill,CO8 5LD,51.97524700000000,0.78541500000000,0,0,0,Bures St Mary
526447,fhrs_exempt_en-GB,FHRS,Exempt,W H Smith,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000021600,foodsafety@baberghmidsuffolk.gov.uk,,true,17 Market Hill,SUDBURY,Suffolk,CO10 2EA,52.03868300000000,0.73022600000000,,,,
526451,fhrs_exempt_en-GB,FHRS,Exempt,W H Smith,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000021696,foodsafety@baberghmidsuffolk.gov.uk,2011-04-13,,5-7 North Street,SUDBURY,Suffolk,CO10 1RB,52.04014200000000,0.73051900000000,,,,
1017741,fhrs_2_en-GB,FHRS,2,Waggon and Horses,Pub/bar/nightclub,7843,False,297,Babergh,http://www.babergh.gov.uk/,PI/000177588,foodsafety@baberghmidsuffolk.gov.uk,2018-01-31,,,,,,,,,,,
526222,fhrs_5_en-GB,FHRS,5,Waitrose Ltd,Retailers - supermarkets/hypermarkets,7840,False,297,Babergh,http://www.babergh.gov.uk/,PI/000006959,foodsafety@baberghmidsuffolk.gov.uk,2017-02-01,,Station Road,SUDBURY,Suffolk,CO10 2SS,52.03688800000000,0.73160400000000,0,5,5,
780702,fhrs_5_en-GB,FHRS,5,Wally's Cafe,Restaurant/Cafe/Canteen,1,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171773,foodsafety@baberghmidsuffolk.gov.uk,2017-06-09,,Unit 1,Ap Building,Acton Place Industrial Estate,CO10 0BB,52.07743900000000,0.74822300000000,0,5,5,Acton
903881,fhrs_5_en-GB,FHRS,5,Waters Edge Provisions,Mobile caterer,7846,False,297,Babergh,http://www.babergh.gov.uk/,PI/000100570,foodsafety@baberghmidsuffolk.gov.uk,2016-07-22,,Stallage And Tolls,Market Hill,SUDBURY,CO10 2EN,52.03823200000000,0.73066500000000,0,0,5,Suffolk
560607,fhrs_5_en-GB,FHRS,5,Wednesday Lunch Club,Other catering premises,7841,False,297,Babergh,http://www.babergh.gov.uk/,PI/000168067,foodsafety@baberghmidsuffolk.gov.uk,2013-06-19,,Ansell Centre,Market Place,Hadleigh,IP7 5DL,52.04284100000000,0.95402900000000,0,0,5,IPSWICH
526239,fhrs_5_en-GB,FHRS,5,Wells Hall Community Primary School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000009489,foodsafety@baberghmidsuffolk.gov.uk,2018-01-24,,Wells Hall Primary School,Wells Hall Road,Great Cornard,CO10 0NH,52.02570800000000,0.75523900000000,0,5,0,SUDBURY
841731,fhrs_5_en-GB,FHRS,5,Westons Bakery,Retailers - other,4613,False,297,Babergh,http://www.babergh.gov.uk/,PI/000172132,foodsafety@baberghmidsuffolk.gov.uk,2018-02-01,,23 Gaol Lane,SUDBURY,Suffolk,CO10 1JL,52.03930600000000,0.73011800000000,5,5,5,
780701,fhrs_5_en-GB,FHRS,5,Whatfield CEVP Primary School,School/college/university,7845,False,297,Babergh,http://www.babergh.gov.uk/,PI/000171145,foodsafety@baberghmidsuffolk.gov.uk,2017-06-01,,Rectory Road,Whatfield,IPSWICH,IP7 6QU,52.07753100000000,0.94785400000000,0,0,5,Suffolk
